id,phc_id,record_date,patient_count,emergency_count
19279,79,2026-03-27,102,5
19280,80,2026-03-27,222,15
19281,81,2026-03-27,127,7
19282,82,2026-03-27,135,7
19283,83,2026-03-27,182,10
19284,84,2026-03-27,121,11
19285,85,2026-03-27,153,10
19286,86,2026-03-27,107,7
19287,87,2026-03-27,108,7
19288,88,2026-03-27,136,10
19289,89,2026-03-27,230,12
19290,90,2026-03-27,133,6
19291,91,2026-03-27,105,5
19292,92,2026-03-27,285,15
19293,93,2026-03-27,179,9
19294,94,2026-03-27,125,9
19295,95,2026-03-27,171,13
19296,96,2026-03-27,136,6
19297,97,2026-03-27,148,6
19298,98,2026-03-27,140,9
19299,99,2026-03-27,131,8
19300,100,2026-03-27,130,7
19301,1,2026-03-28,119,11
19302,2,2026-03-28,118,5
19303,3,2026-03-28,161,5
19304,4,2026-03-28,203,11
19305,5,2026-03-28,147,9
19306,6,2026-03-28,241,13
19307,7,2026-03-28,222,14
19308,8,2026-03-28,202,11
19309,9,2026-03-28,141,8
19310,10,2026-03-28,107,6
19311,11,2026-03-28,144,8
19312,12,2026-03-28,145,7
19313,13,2026-03-28,113,9
19314,14,2026-03-28,146,10
19315,15,2026-03-28,127,6
19316,16,2026-03-28,153,9
19317,17,2026-03-28,181,14
19318,18,2026-03-28,143,4
19319,19,2026-03-28,127,6
19320,20,2026-03-28,90,4
19321,21,2026-03-28,92,4
19322,22,2026-03-28,169,10
19323,23,2026-03-28,102,6
19324,24,2026-03-28,166,11
19325,25,2026-03-28,106,7
19326,26,2026-03-28,205,15
19327,27,2026-03-28,125,7
19328,28,2026-03-28,94,8
19329,29,2026-03-28,122,5
19330,30,2026-03-28,130,7
19331,31,2026-03-28,101,5
19332,32,2026-03-28,108,5
19333,33,2026-03-28,129,6
19334,34,2026-03-28,77,2
19335,35,2026-03-28,88,5
19336,36,2026-03-28,204,10
19337,37,2026-03-28,144,11
19338,38,2026-03-28,121,5
19339,39,2026-03-28,103,6
19340,40,2026-03-28,110,6
19341,41,2026-03-28,121,6
19342,42,2026-03-28,141,6
19343,43,2026-03-28,138,7
19344,44,2026-03-28,86,5
19345,45,2026-03-28,131,7
19346,46,2026-03-28,153,10
19347,47,2026-03-28,146,8
19348,48,2026-03-28,104,6
19349,49,2026-03-28,122,10
19350,50,2026-03-28,153,7
19351,51,2026-03-28,168,9
19352,52,2026-03-28,117,6
19353,53,2026-03-28,110,6
19354,54,2026-03-28,97,4
19355,55,2026-03-28,115,5
19356,56,2026-03-28,155,6
19357,57,2026-03-28,84,2
19358,58,2026-03-28,161,11
19359,59,2026-03-28,149,7
19360,60,2026-03-28,185,8
19361,61,2026-03-28,145,7
19362,62,2026-03-28,145,8
19363,63,2026-03-28,233,16
19364,64,2026-03-28,114,4
19365,65,2026-03-28,143,10
19366,66,2026-03-28,112,2
19367,67,2026-03-28,161,8
19368,68,2026-03-28,55,1
19369,69,2026-03-28,145,9
19370,70,2026-03-28,72,5
19371,71,2026-03-28,136,4
19372,72,2026-03-28,166,6
19373,73,2026-03-28,140,11
19374,74,2026-03-28,108,7
19375,75,2026-03-28,132,11
19376,76,2026-03-28,130,5
19377,77,2026-03-28,64,2
19378,78,2026-03-28,140,6
19379,79,2026-03-28,100,5
19380,80,2026-03-28,214,16
19381,81,2026-03-28,147,9
19382,82,2026-03-28,115,8
19383,83,2026-03-28,144,7
19384,84,2026-03-28,145,9
19385,85,2026-03-28,184,13
19386,86,2026-03-28,116,9
19387,87,2026-03-28,121,10
19388,88,2026-03-28,118,7
19389,89,2026-03-28,203,11
19390,90,2026-03-28,155,7
19391,91,2026-03-28,114,8
19392,92,2026-03-28,295,17
19393,93,2026-03-28,165,8
19394,94,2026-03-28,155,6
19395,95,2026-03-28,160,6
19396,96,2026-03-28,86,5
19397,97,2026-03-28,144,6
19398,98,2026-03-28,143,4
19399,99,2026-03-28,118,6
19400,100,2026-03-28,161,9
19401,1,2026-03-29,63,5
19402,2,2026-03-29,64,2
19403,3,2026-03-29,42,1
19404,4,2026-03-29,119,8
19405,5,2026-03-29,100,7
19406,6,2026-03-29,148,7
19407,7,2026-03-29,122,6
19408,8,2026-03-29,139,8
19409,9,2026-03-29,104,4
19410,10,2026-03-29,68,3
19411,11,2026-03-29,106,7
19412,12,2026-03-29,102,4
19413,13,2026-03-29,78,6
19414,14,2026-03-29,68,6
19415,15,2026-03-29,73,4
19416,16,2026-03-29,131,10
19417,17,2026-03-29,95,3
19418,18,2026-03-29,83,4
19419,19,2026-03-29,66,1
19420,20,2026-03-29,57,0
19421,21,2026-03-29,62,5
19422,22,2026-03-29,109,4
19423,23,2026-03-29,69,5
19424,24,2026-03-29,72,3
19425,25,2026-03-29,71,0
19426,26,2026-03-29,86,5
19427,27,2026-03-29,71,3
19428,28,2026-03-29,51,0
19429,29,2026-03-29,79,7
19430,30,2026-03-29,61,3
19431,31,2026-03-29,68,1
19432,32,2026-03-29,86,4
19433,33,2026-03-29,45,1
19434,34,2026-03-29,49,2
19435,35,2026-03-29,42,3
19436,36,2026-03-29,112,8
19437,37,2026-03-29,111,8
19438,38,2026-03-29,103,6
19439,39,2026-03-29,83,5
19440,40,2026-03-29,55,3
19441,41,2026-03-29,75,5
19442,42,2026-03-29,139,7
19443,43,2026-03-29,70,2
19444,44,2026-03-29,57,1
19445,45,2026-03-29,74,2
19446,46,2026-03-29,78,4
19447,47,2026-03-29,70,1
19448,48,2026-03-29,67,4
19449,49,2026-03-29,61,4
19450,50,2026-03-29,104,7
19451,51,2026-03-29,105,7
19452,52,2026-03-29,58,4
19453,53,2026-03-29,52,4
19454,54,2026-03-29,70,5
19455,55,2026-03-29,80,3
19456,56,2026-03-29,101,7
19457,57,2026-03-29,63,3
19458,58,2026-03-29,71,7
19459,59,2026-03-29,84,7
19460,60,2026-03-29,91,4
19461,61,2026-03-29,75,5
19462,62,2026-03-29,105,8
19463,63,2026-03-29,96,4
19464,64,2026-03-29,83,2
19465,65,2026-03-29,102,9
19466,66,2026-03-29,67,3
19467,67,2026-03-29,89,5
19468,68,2026-03-29,38,0
19469,69,2026-03-29,89,3
19470,70,2026-03-29,42,3
19471,71,2026-03-29,104,4
19472,72,2026-03-29,102,7
19473,73,2026-03-29,94,7
19474,74,2026-03-29,63,7
19475,75,2026-03-29,96,2
19476,76,2026-03-29,66,0
19477,77,2026-03-29,39,0
19478,78,2026-03-29,70,6
19479,79,2026-03-29,54,4
19480,80,2026-03-29,120,9
19481,81,2026-03-29,65,6
19482,82,2026-03-29,72,2
19483,83,2026-03-29,95,4
19484,84,2026-03-29,80,3
19485,85,2026-03-29,106,8
19486,86,2026-03-29,56,2
19487,87,2026-03-29,52,0
19488,88,2026-03-29,48,2
19489,89,2026-03-29,133,8
19490,90,2026-03-29,70,1
19491,91,2026-03-29,73,5
19492,92,2026-03-29,159,6
19493,93,2026-03-29,89,8
19494,94,2026-03-29,66,4
19495,95,2026-03-29,107,4
19496,96,2026-03-29,74,2
19497,97,2026-03-29,49,3
19498,98,2026-03-29,81,6
19499,99,2026-03-29,64,5
19500,100,2026-03-29,66,3
19501,1,2026-03-30,177,10
19502,2,2026-03-30,161,9
19503,3,2026-03-30,192,11
19504,4,2026-03-30,270,12
19505,5,2026-03-30,228,13
19506,6,2026-03-30,278,13
19507,7,2026-03-30,270,16
19508,8,2026-03-30,226,13
19509,9,2026-03-30,202,14
19510,10,2026-03-30,135,8
19511,11,2026-03-30,198,11
19512,12,2026-03-30,198,12
19513,13,2026-03-30,118,9
19514,14,2026-03-30,187,8
19515,15,2026-03-30,162,8
19516,16,2026-03-30,241,14
19517,17,2026-03-30,257,16
19518,18,2026-03-30,196,11
19519,19,2026-03-30,169,9
19520,20,2026-03-30,106,8
19521,21,2026-03-30,129,6
19522,22,2026-03-30,177,10
19523,23,2026-03-30,158,9
19524,24,2026-03-30,218,10
19525,25,2026-03-30,151,7
19526,26,2026-03-30,230,13
19527,27,2026-03-30,144,9
19528,28,2026-03-30,111,4
19529,29,2026-03-30,220,15
19530,30,2026-03-30,170,13
19531,31,2026-03-30,151,6
19532,32,2026-03-30,145,11
19533,33,2026-03-30,152,7
19534,34,2026-03-30,107,4
19535,35,2026-03-30,128,9
19536,36,2026-03-30,246,14
19537,37,2026-03-30,236,13
19538,38,2026-03-30,155,11
19539,39,2026-03-30,187,6
19540,40,2026-03-30,146,10
19541,41,2026-03-30,153,6
19542,42,2026-03-30,231,12
19543,43,2026-03-30,157,7
19544,44,2026-03-30,109,5
19545,45,2026-03-30,187,10
19546,46,2026-03-30,202,13
19547,47,2026-03-30,181,12
19548,48,2026-03-30,126,7
19549,49,2026-03-30,159,10
19550,50,2026-03-30,166,9
19551,51,2026-03-30,205,12
19552,52,2026-03-30,141,8
19553,53,2026-03-30,141,7
19554,54,2026-03-30,124,6
19555,55,2026-03-30,180,8
19556,56,2026-03-30,219,12
19557,57,2026-03-30,115,4
19558,58,2026-03-30,166,12
19559,59,2026-03-30,172,11
19560,60,2026-03-30,166,6
19561,61,2026-03-30,192,9
19562,62,2026-03-30,150,7
19563,63,2026-03-30,237,12
19564,64,2026-03-30,174,11
19565,65,2026-03-30,205,11
19566,66,2026-03-30,137,9
19567,67,2026-03-30,234,14
19568,68,2026-03-30,97,4
19569,69,2026-03-30,191,8
19570,70,2026-03-30,108,4
19571,71,2026-03-30,191,8
19572,72,2026-03-30,227,15
19573,73,2026-03-30,214,13
19574,74,2026-03-30,149,12
19575,75,2026-03-30,184,14
19576,76,2026-03-30,153,13
19577,77,2026-03-30,113,8
19578,78,2026-03-30,152,10
19579,79,2026-03-30,144,6
19580,80,2026-03-30,276,17
19581,81,2026-03-30,143,10
19582,82,2026-03-30,169,9
19583,83,2026-03-30,203,15
19584,84,2026-03-30,206,12
19585,85,2026-03-30,192,14
19586,86,2026-03-30,148,7
19587,87,2026-03-30,134,7
19588,88,2026-03-30,165,9
19589,89,2026-03-30,277,15
19590,90,2026-03-30,168,11
19591,91,2026-03-30,179,10
19592,92,2026-03-30,364,22
19593,93,2026-03-30,216,12
19594,94,2026-03-30,159,10
19595,95,2026-03-30,209,11
19596,96,2026-03-30,127,9
19597,97,2026-03-30,182,9
19598,98,2026-03-30,202,15
19599,99,2026-03-30,151,12
19600,100,2026-03-30,189,12
19601,1,2026-03-31,101,3
19602,2,2026-03-31,150,8
19603,3,2026-03-31,172,11
19604,4,2026-03-31,263,17
19605,5,2026-03-31,194,13
19606,6,2026-03-31,217,14
19607,7,2026-03-31,262,12
19608,8,2026-03-31,227,13
19609,9,2026-03-31,162,10
19610,10,2026-03-31,118,6
19611,11,2026-03-31,146,10
19612,12,2026-03-31,169,5
19613,13,2026-03-31,108,8
19614,14,2026-03-31,168,8
19615,15,2026-03-31,139,7
19616,16,2026-03-31,204,10
19617,17,2026-03-31,212,10
19618,18,2026-03-31,155,5
19619,19,2026-03-31,138,8
19620,20,2026-03-31,98,8
19621,21,2026-03-31,97,7
19622,22,2026-03-31,185,10
19623,23,2026-03-31,101,3
19624,24,2026-03-31,177,16
19625,25,2026-03-31,132,4
19626,26,2026-03-31,167,10
19627,27,2026-03-31,137,8
19628,28,2026-03-31,102,5
19629,29,2026-03-31,172,8
19630,30,2026-03-31,145,8
19631,31,2026-03-31,137,10
19632,32,2026-03-31,113,9
19633,33,2026-03-31,141,12
19634,34,2026-03-31,67,3
19635,35,2026-03-31,118,6
19636,36,2026-03-31,220,9
19637,37,2026-03-31,190,10
19638,38,2026-03-31,154,9
19639,39,2026-03-31,134,6
19640,40,2026-03-31,105,9
19641,41,2026-03-31,122,7
19642,42,2026-03-31,168,6
19643,43,2026-03-31,129,8
19644,44,2026-03-31,100,3
19645,45,2026-03-31,147,8
19646,46,2026-03-31,167,11
19647,47,2026-03-31,145,5
19648,48,2026-03-31,134,10
19649,49,2026-03-31,150,7
19650,50,2026-03-31,162,5
19651,51,2026-03-31,186,10
19652,52,2026-03-31,116,10
19653,53,2026-03-31,119,9
19654,54,2026-03-31,114,6
19655,55,2026-03-31,148,8
19656,56,2026-03-31,202,14
19657,57,2026-03-31,106,6
19658,58,2026-03-31,154,11
19659,59,2026-03-31,151,9
19660,60,2026-03-31,144,13
19661,61,2026-03-31,168,12
19662,62,2026-03-31,163,8
19663,63,2026-03-31,247,15
19664,64,2026-03-31,146,7
19665,65,2026-03-31,202,10
19666,66,2026-03-31,140,4
19667,67,2026-03-31,172,10
19668,68,2026-03-31,78,5
19669,69,2026-03-31,193,7
19670,70,2026-03-31,100,7
19671,71,2026-03-31,155,8
19672,72,2026-03-31,186,12
19673,73,2026-03-31,166,9
19674,74,2026-03-31,123,5
19675,75,2026-03-31,163,9
19676,76,2026-03-31,139,5
19677,77,2026-03-31,95,6
19678,78,2026-03-31,127,8
19679,79,2026-03-31,107,6
19680,80,2026-03-31,266,17
19681,81,2026-03-31,149,9
19682,82,2026-03-31,124,4
19683,83,2026-03-31,176,8
19684,84,2026-03-31,176,11
19685,85,2026-03-31,174,9
19686,86,2026-03-31,125,6
19687,87,2026-03-31,140,8
19688,88,2026-03-31,133,10
19689,89,2026-03-31,235,9
19690,90,2026-03-31,133,5
19691,91,2026-03-31,116,7
19692,92,2026-03-31,394,22
19693,93,2026-03-31,171,13
19694,94,2026-03-31,138,6
19695,95,2026-03-31,191,12
19696,96,2026-03-31,129,6
19697,97,2026-03-31,153,7
19698,98,2026-03-31,166,9
19699,99,2026-03-31,156,10
19700,100,2026-03-31,175,11
19701,1,2026-04-01,110,9
19702,2,2026-04-01,146,8
19703,3,2026-04-01,170,10
19704,4,2026-04-01,263,18
19705,5,2026-04-01,184,12
19706,6,2026-04-01,197,14
19707,7,2026-04-01,257,14
19708,8,2026-04-01,216,12
19709,9,2026-04-01,150,8
19710,10,2026-04-01,98,5
19711,11,2026-04-01,183,10
19712,12,2026-04-01,137,10
19713,13,2026-04-01,125,3
19714,14,2026-04-01,189,13
19715,15,2026-04-01,131,8
19716,16,2026-04-01,221,16
19717,17,2026-04-01,201,9
19718,18,2026-04-01,118,5
19719,19,2026-04-01,137,6
19720,20,2026-04-01,88,4
19721,21,2026-04-01,115,5
19722,22,2026-04-01,161,12
19723,23,2026-04-01,113,7
19724,24,2026-04-01,169,13
19725,25,2026-04-01,124,5
19726,26,2026-04-01,165,13
19727,27,2026-04-01,144,5
19728,28,2026-04-01,99,1
19729,29,2026-04-01,170,12
19730,30,2026-04-01,148,8
19731,31,2026-04-01,130,7
19732,32,2026-04-01,147,6
19733,33,2026-04-01,136,9
19734,34,2026-04-01,87,8
19735,35,2026-04-01,102,7
19736,36,2026-04-01,226,16
19737,37,2026-04-01,166,9
19738,38,2026-04-01,143,5
19739,39,2026-04-01,147,3
19740,40,2026-04-01,125,5
19741,41,2026-04-01,160,8
19742,42,2026-04-01,198,9
19743,43,2026-04-01,159,8
19744,44,2026-04-01,93,5
19745,45,2026-04-01,133,10
19746,46,2026-04-01,166,12
19747,47,2026-04-01,162,13
19748,48,2026-04-01,105,6
19749,49,2026-04-01,107,7
19750,50,2026-04-01,162,12
19751,51,2026-04-01,144,8
19752,52,2026-04-01,112,6
19753,53,2026-04-01,136,11
19754,54,2026-04-01,102,4
19755,55,2026-04-01,140,9
19756,56,2026-04-01,192,13
19757,57,2026-04-01,92,4
19758,58,2026-04-01,165,10
19759,59,2026-04-01,144,11
19760,60,2026-04-01,140,6
19761,61,2026-04-01,168,7
19762,62,2026-04-01,134,11
19763,63,2026-04-01,227,12
19764,64,2026-04-01,129,7
19765,65,2026-04-01,223,13
19766,66,2026-04-01,117,6
19767,67,2026-04-01,176,14
19768,68,2026-04-01,84,6
19769,69,2026-04-01,172,8
19770,70,2026-04-01,87,3
19771,71,2026-04-01,160,8
19772,72,2026-04-01,206,13
19773,73,2026-04-01,191,10
19774,74,2026-04-01,131,7
19775,75,2026-04-01,154,12
19776,76,2026-04-01,148,9
19777,77,2026-04-01,94,5
19778,78,2026-04-01,120,6
19779,79,2026-04-01,107,12
19780,80,2026-04-01,212,12
19781,81,2026-04-01,139,6
19782,82,2026-04-01,163,12
19783,83,2026-04-01,193,10
19784,84,2026-04-01,180,10
19785,85,2026-04-01,179,10
19786,86,2026-04-01,118,9
19787,87,2026-04-01,126,7
19788,88,2026-04-01,171,7
19789,89,2026-04-01,241,16
19790,90,2026-04-01,144,10
19791,91,2026-04-01,138,3
19792,92,2026-04-01,301,16
19793,93,2026-04-01,182,10
19794,94,2026-04-01,172,10
19795,95,2026-04-01,226,10
19796,96,2026-04-01,110,4
19797,97,2026-04-01,183,11
19798,98,2026-04-01,156,6
19799,99,2026-04-01,162,11
19800,100,2026-04-01,136,8
19801,1,2026-04-02,138,5
19802,2,2026-04-02,133,7
19803,3,2026-04-02,162,11
19804,4,2026-04-02,215,13
19805,5,2026-04-02,196,12
19806,6,2026-04-02,189,6
19807,7,2026-04-02,247,20
19808,8,2026-04-02,194,14
19809,9,2026-04-02,152,9
19810,10,2026-04-02,116,9
19811,11,2026-04-02,141,10
19812,12,2026-04-02,144,10
19813,13,2026-04-02,116,8
19814,14,2026-04-02,146,4
19815,15,2026-04-02,127,4
19816,16,2026-04-02,146,9
19817,17,2026-04-02,199,12
19818,18,2026-04-02,152,10
19819,19,2026-04-02,123,6
19820,20,2026-04-02,83,9
19821,21,2026-04-02,86,4
19822,22,2026-04-02,161,9
19823,23,2026-04-02,97,3
19824,24,2026-04-02,178,13
19825,25,2026-04-02,104,8
19826,26,2026-04-02,167,6
19827,27,2026-04-02,111,7
19828,28,2026-04-02,93,5
19829,29,2026-04-02,172,10
19830,30,2026-04-02,124,8
19831,31,2026-04-02,113,6
19832,32,2026-04-02,140,8
19833,33,2026-04-02,106,6
19834,34,2026-04-02,72,3
19835,35,2026-04-02,101,7
19836,36,2026-04-02,207,12
19837,37,2026-04-02,164,5
19838,38,2026-04-02,112,9
19839,39,2026-04-02,145,8
19840,40,2026-04-02,129,6
19841,41,2026-04-02,123,8
19842,42,2026-04-02,170,9
19843,43,2026-04-02,144,7
19844,44,2026-04-02,81,4
19845,45,2026-04-02,162,11
19846,46,2026-04-02,139,6
19847,47,2026-04-02,135,6
19848,48,2026-04-02,107,6
19849,49,2026-04-02,124,6
19850,50,2026-04-02,147,7
19851,51,2026-04-02,175,11
19852,52,2026-04-02,97,6
19853,53,2026-04-02,90,5
19854,54,2026-04-02,90,6
19855,55,2026-04-02,118,9
19856,56,2026-04-02,174,11
19857,57,2026-04-02,102,5
19858,58,2026-04-02,158,10
19859,59,2026-04-02,147,6
19860,60,2026-04-02,114,7
19861,61,2026-04-02,145,7
19862,62,2026-04-02,139,6
19863,63,2026-04-02,214,11
19864,64,2026-04-02,116,7
19865,65,2026-04-02,160,8
19866,66,2026-04-02,123,7
19867,67,2026-04-02,161,8
19868,68,2026-04-02,67,3
19869,69,2026-04-02,142,7
19870,70,2026-04-02,70,3
19871,71,2026-04-02,152,7
19872,72,2026-04-02,177,10
19873,73,2026-04-02,110,6
19874,74,2026-04-02,109,5
19875,75,2026-04-02,149,10
19876,76,2026-04-02,138,5
19877,77,2026-04-02,57,4
19878,78,2026-04-02,147,9
19879,79,2026-04-02,109,11
19880,80,2026-04-02,219,12
19881,81,2026-04-02,111,6
19882,82,2026-04-02,143,10
19883,83,2026-04-02,159,11
19884,84,2026-04-02,143,8
19885,85,2026-04-02,130,9
19886,86,2026-04-02,107,7
19887,87,2026-04-02,99,6
19888,88,2026-04-02,120,6
19889,89,2026-04-02,236,17
19890,90,2026-04-02,135,10
19891,91,2026-04-02,121,7
19892,92,2026-04-02,314,17
19893,93,2026-04-02,131,8
19894,94,2026-04-02,138,8
19895,95,2026-04-02,164,8
19896,96,2026-04-02,104,2
19897,97,2026-04-02,153,11
19898,98,2026-04-02,154,9
19899,99,2026-04-02,133,8
19900,100,2026-04-02,163,11
19901,1,2026-04-03,122,5
19902,2,2026-04-03,125,6
19903,3,2026-04-03,164,8
19904,4,2026-04-03,191,10
19905,5,2026-04-03,161,6
19906,6,2026-04-03,169,14
19907,7,2026-04-03,299,16
19908,8,2026-04-03,166,8
19909,9,2026-04-03,149,8
19910,10,2026-04-03,120,3
19911,11,2026-04-03,158,10
19912,12,2026-04-03,164,10
19913,13,2026-04-03,124,7
19914,14,2026-04-03,183,13
19915,15,2026-04-03,115,5
19916,16,2026-04-03,177,10
19917,17,2026-04-03,192,15
19918,18,2026-04-03,133,6
19919,19,2026-04-03,135,7
19920,20,2026-04-03,92,7
19921,21,2026-04-03,102,6
19922,22,2026-04-03,178,15
19923,23,2026-04-03,97,5
19924,24,2026-04-03,144,9
19925,25,2026-04-03,114,7
19926,26,2026-04-03,195,10
19927,27,2026-04-03,120,10
19928,28,2026-04-03,106,10
19929,29,2026-04-03,153,9
19930,30,2026-04-03,102,8
19931,31,2026-04-03,90,8
19932,32,2026-04-03,141,9
19933,33,2026-04-03,119,8
19934,34,2026-04-03,85,7
19935,35,2026-04-03,108,7
19936,36,2026-04-03,185,8
19937,37,2026-04-03,163,9
19938,38,2026-04-03,119,4
19939,39,2026-04-03,94,5
19940,40,2026-04-03,123,8
19941,41,2026-04-03,112,7
19942,42,2026-04-03,186,9
19943,43,2026-04-03,106,5
19944,44,2026-04-03,82,5
19945,45,2026-04-03,145,6
19946,46,2026-04-03,156,10
19947,47,2026-04-03,148,9
19948,48,2026-04-03,101,2
19949,49,2026-04-03,100,2
19950,50,2026-04-03,156,10
19951,51,2026-04-03,110,5
19952,52,2026-04-03,118,6
19953,53,2026-04-03,104,6
19954,54,2026-04-03,104,5
19955,55,2026-04-03,142,7
19956,56,2026-04-03,166,10
19957,57,2026-04-03,79,1
19958,58,2026-04-03,158,12
19959,59,2026-04-03,134,8
19960,60,2026-04-03,118,4
19961,61,2026-04-03,135,10
19962,62,2026-04-03,134,6
19963,63,2026-04-03,239,13
19964,64,2026-04-03,105,4
19965,65,2026-04-03,211,8
19966,66,2026-04-03,143,6
19967,67,2026-04-03,170,9
19968,68,2026-04-03,74,3
19969,69,2026-04-03,140,12
19970,70,2026-04-03,61,5
19971,71,2026-04-03,146,9
19972,72,2026-04-03,170,13
19973,73,2026-04-03,173,9
19974,74,2026-04-03,111,7
19975,75,2026-04-03,118,7
19976,76,2026-04-03,130,7
19977,77,2026-04-03,76,6
19978,78,2026-04-03,121,5
19979,79,2026-04-03,113,4
19980,80,2026-04-03,205,12
19981,81,2026-04-03,118,4
19982,82,2026-04-03,134,10
19983,83,2026-04-03,144,10
19984,84,2026-04-03,119,8
19985,85,2026-04-03,177,12
19986,86,2026-04-03,114,6
19987,87,2026-04-03,124,5
19988,88,2026-04-03,130,4
19989,89,2026-04-03,194,12
19990,90,2026-04-03,115,4
19991,91,2026-04-03,150,9
19992,92,2026-04-03,283,20
19993,93,2026-04-03,165,11
19994,94,2026-04-03,125,5
19995,95,2026-04-03,195,10
19996,96,2026-04-03,107,11
19997,97,2026-04-03,127,6
19998,98,2026-04-03,159,7
19999,99,2026-04-03,109,7
20000,100,2026-04-03,146,9
20001,1,2026-04-04,125,8
20002,2,2026-04-04,137,6
20003,3,2026-04-04,154,7
20004,4,2026-04-04,208,12
20005,5,2026-04-04,183,11
20006,6,2026-04-04,168,9
20007,7,2026-04-04,243,13
20008,8,2026-04-04,205,11
20009,9,2026-04-04,122,8
20010,10,2026-04-04,104,6
20011,11,2026-04-04,173,9
20012,12,2026-04-04,132,11
20013,13,2026-04-04,77,3
20014,14,2026-04-04,142,9
20015,15,2026-04-04,118,6
20016,16,2026-04-04,186,8
20017,17,2026-04-04,180,11
20018,18,2026-04-04,137,10
20019,19,2026-04-04,133,8
20020,20,2026-04-04,77,4
20021,21,2026-04-04,102,4
20022,22,2026-04-04,139,8
20023,23,2026-04-04,115,8
20024,24,2026-04-04,166,11
20025,25,2026-04-04,129,9
20026,26,2026-04-04,202,13
20027,27,2026-04-04,105,2
20028,28,2026-04-04,96,4
20029,29,2026-04-04,145,4
20030,30,2026-04-04,152,8
20031,31,2026-04-04,117,6
20032,32,2026-04-04,130,7
20033,33,2026-04-04,108,7
20034,34,2026-04-04,94,5
20035,35,2026-04-04,107,11
20036,36,2026-04-04,188,12
20037,37,2026-04-04,169,9
20038,38,2026-04-04,127,4
20039,39,2026-04-04,129,11
20040,40,2026-04-04,98,7
20041,41,2026-04-04,113,8
20042,42,2026-04-04,177,12
20043,43,2026-04-04,142,9
20044,44,2026-04-04,76,4
20045,45,2026-04-04,148,6
20046,46,2026-04-04,153,9
20047,47,2026-04-04,159,8
20048,48,2026-04-04,97,9
20049,49,2026-04-04,107,4
20050,50,2026-04-04,152,8
20051,51,2026-04-04,171,13
20052,52,2026-04-04,121,9
20053,53,2026-04-04,81,3
20054,54,2026-04-04,101,10
20055,55,2026-04-04,125,9
20056,56,2026-04-04,182,9
20057,57,2026-04-04,86,5
20058,58,2026-04-04,141,9
20059,59,2026-04-04,94,7
20060,60,2026-04-04,112,6
20061,61,2026-04-04,121,7
20062,62,2026-04-04,144,9
20063,63,2026-04-04,179,7
20064,64,2026-04-04,139,5
20065,65,2026-04-04,162,8
20066,66,2026-04-04,119,11
20067,67,2026-04-04,157,6
20068,68,2026-04-04,79,3
20069,69,2026-04-04,144,7
20070,70,2026-04-04,75,5
20071,71,2026-04-04,147,12
20072,72,2026-04-04,224,13
20073,73,2026-04-04,157,11
20074,74,2026-04-04,138,6
20075,75,2026-04-04,122,6
20076,76,2026-04-04,127,5
20077,77,2026-04-04,80,0
20078,78,2026-04-04,104,4
20079,79,2026-04-04,130,7
20080,80,2026-04-04,250,17
20081,81,2026-04-04,119,6
20082,82,2026-04-04,151,8
20083,83,2026-04-04,174,9
20084,84,2026-04-04,166,9
20085,85,2026-04-04,160,10
20086,86,2026-04-04,109,6
20087,87,2026-04-04,108,9
20088,88,2026-04-04,140,8
20089,89,2026-04-04,254,12
20090,90,2026-04-04,143,8
20091,91,2026-04-04,132,10
20092,92,2026-04-04,317,18
20093,93,2026-04-04,152,8
20094,94,2026-04-04,126,8
20095,95,2026-04-04,160,11
20096,96,2026-04-04,112,5
20097,97,2026-04-04,137,7
20098,98,2026-04-04,144,9
20099,99,2026-04-04,122,10
20100,100,2026-04-04,152,11
20101,1,2026-04-05,58,4
20102,2,2026-04-05,74,6
20103,3,2026-04-05,98,5
20104,4,2026-04-05,111,4
20105,5,2026-04-05,112,6
20106,6,2026-04-05,140,5
20107,7,2026-04-05,117,8
20108,8,2026-04-05,98,7
20109,9,2026-04-05,75,4
20110,10,2026-04-05,45,0
20111,11,2026-04-05,72,4
20112,12,2026-04-05,67,7
20113,13,2026-04-05,43,3
20114,14,2026-04-05,115,6
20115,15,2026-04-05,67,5
20116,16,2026-04-05,96,5
20117,17,2026-04-05,126,8
20118,18,2026-04-05,84,5
20119,19,2026-04-05,83,4
20120,20,2026-04-05,52,4
20121,21,2026-04-05,49,1
20122,22,2026-04-05,89,6
20123,23,2026-04-05,61,5
20124,24,2026-04-05,105,8
20125,25,2026-04-05,70,6
20126,26,2026-04-05,89,5
20127,27,2026-04-05,63,0
20128,28,2026-04-05,56,3
20129,29,2026-04-05,79,5
20130,30,2026-04-05,72,5
20131,31,2026-04-05,54,4
20132,32,2026-04-05,82,4
20133,33,2026-04-05,85,4
20134,34,2026-04-05,47,3
